createDt,deathCnt,defCnt,gubun,gubunCn,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,seq,stdDay,updateDt
2021-04-01 09:00:00.000,118,3859,부산,釜山,Busan,54,3327,414,53,1,113.11,8320,2021년 04월 01일 00시,2021-09-16 10:11:33.897
2021-04-01 09:00:00.000,218,8934,대구,大邱,Daegu,7,8563,153,7,0,366.68,8319,2021년 04월 01일 00시,2021-09-16 10:11:33.897
2021-04-01 09:00:00.000,57,5078,인천,仁川,Incheon,20,4745,276,20,0,171.78,8318,2021년 04월 01일 00시,2021-09-16 10:11:33.897
2021-04-01 09:00:00.000,21,2212,광주,光州,Gwangju,3,2161,30,1,2,151.85,8317,2021년 04월 01일 00시,2021-09-16 10:11:33.897
2021-04-01 09:00:00.000,16,1296,대전,大田,Daejeon,10,1208,72,10,0,87.91,8316,2021년 04월 01일 00시,2021-09-16 10:11:33.897
2021-04-01 09:00:00.000,37,1159,울산,蔚山,Ulsan,5,1034,88,5,0,101.04,8315,2021년 04월 01일 00시,2021-09-16 10:11:33.897
2021-04-01 09:00:00.000,1,283,세종,世宗,Sejong,13,246,36,13,0,82.67,8314,2021년 04월 01일 00시,2021-09-16 10:11:33.897
2021-04-01 09:00:00.000,538,28709,경기,京畿,Gyeonggi-do,130,26229,1942,125,5,216.67,8313,2021년 04월 01일 00시,2021-09-16 10:11:33.897
2021-04-01 09:00:00.000,47,2350,강원,江原,Gangwon-do,20,2076,227,20,0,152.54,8312,2021년 04월 01일 00시,2021-09-16 10:11:33.897
2021-04-01 09:00:00.000,61,2210,충북,忠北,Chungcheongbuk-do,20,1940,209,19,1,138.18,8311,2021년 04월 01일 00시,2021-09-16 10:11:33.897
2021-04-01 09:00:00.000,35,2646,충남,忠南,Chungcheongnam-do,15,2526,85,15,0,124.67,8310,2021년 04월 01일 00시,2021-09-16 10:11:33.897
2021-04-01 09:00:00.000,57,1473,전북,全北,Jeollabuk-do,22,1287,129,22,0,81.05,8309,2021년 04월 01일 00시,2021-09-16 10:11:33.897
2021-04-01 09:00:00.000,8,914,전남,全南,Jeollanam-do,1,883,23,1,0,49.02,8308,2021년 04월 01일 00시,2021-09-16 10:11:33.897
2021-04-01 09:00:00.000,75,3511,경북,庆北,Gyeongsangbuk-do,7,3299,137,6,1,131.87,8307,2021년 04월 01일 00시,2021-09-16 10:11:33.897
2021-04-01 09:00:00.000,16,2981,경남,庆南,Gyeongsangnam-do,21,2659,306,21,0,88.68,8306,2021년 04월 01일 00시,2021-09-16 10:11:33.897
2021-04-01 09:00:00.000,1,627,제주,济州,Jeju,2,614,12,2,0,93.48,8305,2021년 04월 01일 00시,2021-09-16 10:11:33.897
2021-04-01 09:00:00.000,4,3160,검역,隔離區,Lazaretto,2,2850,306,0,2,0.00,8304,2021년 04월 01일 00시,2021-09-16 10:11:33.897
2021-03-31 09:00:00.000,1731,103079,합계,合计,Total,506,95013,6335,491,15,198.81,8303,2021년 03월 31일 00시,2021-09-16 10:11:33.897
2021-03-31 09:00:00.000,424,32029,서울,首尔,Seoul,158,29687,1918,156,2,329.06,8302,2021년 03월 31일 00시,2021-09-16 10:11:33.897
2021-03-31 09:00:00.000,118,3805,부산,釜山,Busan,58,3300,387,58,0,111.52,8301,2021년 03월 31일 00시,2021-09-16 10:11:33.897
2021-03-31 09:00:00.000,217,8927,대구,大邱,Daegu,15,8550,160,15,0,366.39,8300,2021년 03월 31일 00시,2021-09-16 10:11:33.897
2021-03-31 09:00:00.000,57,5058,인천,仁川,Incheon,25,4736,265,25,0,171.10,8299,2021년 03월 31일 00시,2021-09-16 10:11:33.897
2021-03-31 09:00:00.000,21,2209,광주,光州,Gwangju,2,2160,28,2,0,151.65,8298,2021년 03월 31일 00시,2021-09-16 10:11:33.897
2021-03-31 09:00:00.000,16,1286,대전,大田,Daejeon,7,1205,65,7,0,87.24,8297,2021년 03월 31일 00시,2021-09-16 10:11:33.897
2021-03-31 09:00:00.000,37,1154,울산,蔚山,Ulsan,11,1032,85,11,0,100.61,8296,2021년 03월 31일 00시,2021-09-16 10:11:33.897
2021-03-31 09:00:00.000,1,270,세종,世宗,Sejong,17,246,23,17,0,78.87,8295,2021년 03월 31일 00시,2021-09-16 10:11:33.897
2021-03-31 09:00:00.000,537,28579,경기,京畿,Gyeonggi-do,111,26104,1938,106,5,215.68,8294,2021년 03월 31일 00시,2021-09-16 10:11:33.897
2021-03-31 09:00:00.000,47,2330,강원,江原,Gangwon-do,16,2049,234,16,0,151.25,8293,2021년 03월 31일 00시,2021-09-16 10:11:33.897
2021-03-31 09:00:00.000,61,2190,충북,忠北,Chungcheongbuk-do,21,1933,196,21,0,136.93,8292,2021년 03월 31일 00시,2021-09-16 10:11:33.897
2021-03-31 09:00:00.000,35,2631,충남,忠南,Chungcheongnam-do,8,2516,80,8,0,123.96,8291,2021년 03월 31일 00시,2021-09-16 10:11:33.897
2021-03-31 09:00:00.000,57,1451,전북,全北,Jeollabuk-do,20,1270,124,20,0,79.84,8290,2021년 03월 31일 00시,2021-09-16 10:11:33.897
2021-03-31 09:00:00.000,8,913,전남,全南,Jeollanam-do,0,882,23,0,0,48.96,8289,2021년 03월 31일 00시,2021-09-16 10:11:33.897
2021-03-31 09:00:00.000,75,3504,경북,庆北,Gyeongsangbuk-do,6,3289,140,6,0,131.61,8288,2021년 03월 31일 00시,2021-09-16 10:11:33.897
2021-03-31 09:00:00.000,15,2960,경남,庆南,Gyeongsangnam-do,22,2617,328,21,1,88.06,8287,2021년 03월 31일 00시,2021-09-16 10:11:33.897
2021-03-31 09:00:00.000,1,625,제주,济州,Jeju,2,613,11,2,0,93.18,8286,2021년 03월 31일 00시,2021-09-16 10:11:33.897
2021-03-31 09:00:00.000,4,3158,검역,隔離區,Lazaretto,7,2824,330,0,7,0.00,8285,2021년 03월 31일 00시,2021-09-16 10:11:33.897
2021-03-30 09:00:00.000,1729,102573,합계,合计,Total,447,94546,6298,429,18,197.84,8284,2021년 03월 30일 00시,2021-09-16 10:11:33.897
2021-03-30 09:00:00.000,424,31871,서울,首尔,Seoul,145,29551,1896,140,5,327.44,8283,2021년 03월 30일 00시,2021-09-16 10:11:33.897
2021-03-30 09:00:00.000,118,3747,부산,釜山,Busan,43,3291,338,42,1,109.82,8282,2021년 03월 30일 00시,2021-09-16 10:11:33.897
2021-03-30 09:00:00.000,217,8912,대구,大邱,Daegu,12,8537,158,12,0,365.77,8281,2021년 03월 30일 00시,2021-09-16 10:11:33.897
2021-03-30 09:00:00.000,57,5033,인천,仁川,Incheon,18,4721,255,18,0,170.26,8280,2021년 03월 30일 00시,2021-09-16 10:11:33.897
2021-03-30 09:00:00.000,21,2207,광주,光州,Gwangju,1,2159,27,1,0,151.51,8279,2021년 03월 30일 00시,2021-09-16 10:11:33.897
2021-03-30 09:00:00.000,16,1279,대전,大田,Daejeon,11,1200,63,11,0,86.76,8278,2021년 03월 30일 00시,2021-09-16 10:11:33.897
2021-03-30 09:00:00.000,37,1143,울산,蔚山,Ulsan,3,1032,74,3,0,99.65,8277,2021년 03월 30일 00시,2021-09-16 10:11:33.897
2021-03-30 09:00:00.000,1,253,세종,世宗,Sejong,2,246,6,2,0,73.91,8276,2021년 03월 30일 00시,2021-09-16 10:11:33.897
2021-03-30 09:00:00.000,536,28468,경기,京畿,Gyeonggi-do,117,25953,1979,112,5,214.85,8275,2021년 03월 30일 00시,2021-09-16 10:11:33.897
2021-03-30 09:00:00.000,46,2314,강원,江原,Gangwon-do,13,2022,246,13,0,150.21,8274,2021년 03월 30일 00시,2021-09-16 10:11:33.897
2021-03-30 09:00:00.000,61,2169,충북,忠北,Chungcheongbuk-do,28,1921,187,27,1,135.61,8273,2021년 03월 30일 00시,2021-09-16 10:11:33.897
2021-03-30 09:00:00.000,35,2623,충남,忠南,Chungcheongnam-do,5,2509,79,4,1,123.58,8272,2021년 03월 30일 00시,2021-09-16 10:11:33.897
2021-03-30 09:00:00.000,57,1431,전북,全北,Jeollabuk-do,25,1253,121,25,0,78.74,8271,2021년 03월 30일 00시,2021-09-16 10:11:33.897
2021-03-30 09:00:00.000,8,913,전남,全南,Jeollanam-do,0,879,26,0,0,48.96,8270,2021년 03월 30일 00시,2021-09-16 10:11:33.897
2021-03-30 09:00:00.000,75,3498,경북,庆北,Gyeongsangbuk-do,5,3286,137,4,1,131.38,8269,2021년 03월 30일 00시,2021-09-16 10:11:33.897
2021-03-30 09:00:00.000,15,2938,경남,庆南,Gyeongsangnam-do,16,2553,370,15,1,87.41,8268,2021년 03월 30일 00시,2021-09-16 10:11:33.897
2021-03-30 09:00:00.000,1,623,제주,济州,Jeju,0,611,11,0,0,92.88,8267,2021년 03월 30일 00시,2021-09-16 10:11:33.897
2021-03-30 09:00:00.000,4,3151,검역,隔離區,Lazaretto,3,2822,325,0,3,0.00,8266,2021년 03월 30일 00시,2021-09-16 10:11:33.897
2021-03-29 09:00:00.000,1726,102126,합계,合计,Total,382,94106,6294,369,13,196.97,8265,2021년 03월 29일 00시,2021-09-16 10:11:33.897
2021-03-29 09:00:00.000,423,31726,서울,首尔,Seoul,107,29432,1871,105,2,325.95,8264,2021년 03월 29일 00시,2021-09-16 10:11:33.897
2021-03-29 09:00:00.000,118,3704,부산,釜山,Busan,53,3289,297,53,0,108.56,8263,2021년 03월 29일 00시,2021-09-16 10:11:33.897
2021-03-29 09:00:00.000,217,8900,대구,大邱,Daegu,10,8520,163,9,1,365.28,8262,2021년 03월 29일 00시,2021-09-16 10:11:33.897
2021-03-29 09:00:00.000,57,5015,인천,仁川,Incheon,18,4699,259,18,0,169.65,8261,2021년 03월 29일 00시,2021-09-16 10:11:33.897
2021-03-29 09:00:00.000,21,2206,광주,光州,Gwangju,2,2156,29,2,0,151.44,8260,2021년 03월 29일 00시,2021-09-16 10:11:33.897
2021-03-29 09:00:00.000,16,1268,대전,大田,Daejeon,2,1194,58,2,0,86.02,8259,2021년 03월 29일 00시,2021-09-16 10:11:33.897
2021-03-29 09:00:00.000,37,1140,울산,蔚山,Ulsan,3,1032,71,3,0,99.39,8258,2021년 03월 29일 00시,2021-09-16 10:11:33.897
2021-03-29 09:00:00.000,1,251,세종,世宗,Sejong,0,246,4,0,0,73.32,8257,2021년 03월 29일 00시,2021-09-16 10:11:33.897
2021-03-29 09:00:00.000,535,28351,경기,京畿,Gyeonggi-do,131,25796,2020,130,1,213.96,8256,2021년 03월 29일 00시,2021-09-16 10:11:33.897
2021-03-29 09:00:00.000,46,2301,강원,江原,Gangwon-do,6,2003,252,6,0,149.36,8255,2021년 03월 29일 00시,2021-09-16 10:11:33.897
2021-03-29 09:00:00.000,61,2141,충북,忠北,Chungcheongbuk-do,12,1915,165,11,1,133.86,8254,2021년 03월 29일 00시,2021-09-16 10:11:33.897
2021-03-29 09:00:00.000,35,2618,충남,忠南,Chungcheongnam-do,1,2498,85,1,0,123.35,8253,2021년 03월 29일 00시,2021-09-16 10:11:33.897
2021-03-29 09:00:00.000,56,1406,전북,全北,Jeollabuk-do,8,1237,113,8,0,77.37,8252,2021년 03월 29일 00시,2021-09-16 10:11:33.897
2021-03-29 09:00:00.000,8,913,전남,全南,Jeollanam-do,1,879,26,0,1,48.96,8251,2021년 03월 29일 00시,2021-09-16 10:11:33.897
2021-03-29 09:00:00.000,75,3493,경북,庆北,Gyeongsangbuk-do,3,3281,137,3,0,131.19,8250,2021년 03월 29일 00시,2021-09-16 10:11:33.897
2021-03-29 09:00:00.000,15,2922,경남,庆南,Gyeongsangnam-do,20,2522,385,18,2,86.93,8249,2021년 03월 29일 00시,2021-09-16 10:11:33.897
2021-03-29 09:00:00.000,1,623,제주,济州,Jeju,1,611,11,0,1,92.88,8248,2021년 03월 29일 00시,2021-09-16 10:11:33.897
2021-03-29 09:00:00.000,4,3148,검역,隔離區,Lazaretto,4,2796,348,0,4,0.00,8247,2021년 03월 29일 00시,2021-09-16 10:11:33.897
2021-03-28 09:00:00.000,1722,101744,합계,合计,Total,482,93839,6183,462,20,196.24,8246,2021년 03월 28일 00시,2021-09-16 10:11:33.897
2021-03-28 09:00:00.000,423,31619,서울,首尔,Seoul,138,29379,1817,135,3,324.85,8245,2021년 03월 28일 00시,2021-09-16 10:11:33.897
2021-03-28 09:00:00.000,118,3651,부산,釜山,Busan,56,3284,249,56,0,107.01,8244,2021년 03월 28일 00시,2021-09-16 10:11:33.897
2021-03-28 09:00:00.000,216,8890,대구,大邱,Daegu,10,8516,158,9,1,364.87,8243,2021년 03월 28일 00시,2021-09-16 10:11:33.897
2021-03-28 09:00:00.000,57,4997,인천,仁川,Incheon,33,4686,254,32,1,169.04,8242,2021년 03월 28일 00시,2021-09-16 10:11:33.897
2021-03-28 09:00:00.000,21,2204,광주,光州,Gwangju,2,2154,29,2,0,151.30,8241,2021년 03월 28일 00시,2021-09-16 10:11:33.897
2021-03-28 09:00:00.000,16,1266,대전,大田,Daejeon,8,1193,57,6,2,85.88,8240,2021년 03월 28일 00시,2021-09-16 10:11:33.897
2021-03-28 09:00:00.000,37,1137,울산,蔚山,Ulsan,4,1029,71,4,0,99.12,8239,2021년 03월 28일 00시,2021-09-16 10:11:33.897
2021-03-28 09:00:00.000,1,251,세종,世宗,Sejong,0,246,4,0,0,73.32,8238,2021년 03월 28일 00시,2021-09-16 10:11:33.897
2021-03-28 09:00:00.000,534,28220,경기,京畿,Gyeonggi-do,153,25673,2013,150,3,212.98,8237,2021년 03월 28일 00시,2021-09-16 10:11:33.897
2021-03-28 09:00:00.000,45,2295,강원,江原,Gangwon-do,19,1980,270,19,0,148.97,8236,2021년 03월 28일 00시,2021-09-16 10:11:33.897
2021-03-28 09:00:00.000,60,2129,충북,忠北,Chungcheongbuk-do,16,1913,156,16,0,133.11,8235,2021년 03월 28일 00시,2021-09-16 10:11:33.897
2021-03-28 09:00:00.000,35,2617,충남,忠南,Chungcheongnam-do,8,2498,84,8,0,123.30,8234,2021년 03월 28일 00시,2021-09-16 10:11:33.897
2021-03-28 09:00:00.000,56,1398,전북,全北,Jeollabuk-do,5,1230,112,5,0,76.93,8233,2021년 03월 28일 00시,2021-09-16 10:11:33.897
2021-03-28 09:00:00.000,8,912,전남,全南,Jeollanam-do,1,879,25,0,1,48.91,8232,2021년 03월 28일 00시,2021-09-16 10:11:33.897
2021-03-28 09:00:00.000,75,3490,경북,庆北,Gyeongsangbuk-do,7,3279,136,7,0,131.08,8231,2021년 03월 28일 00시,2021-09-16 10:11:33.897
2021-03-28 09:00:00.000,15,2902,경남,庆南,Gyeongsangnam-do,13,2507,380,13,0,86.33,8230,2021년 03월 28일 00시,2021-09-16 10:11:33.897
2021-03-28 09:00:00.000,1,622,제주,济州,Jeju,0,607,14,0,0,92.73,8229,2021년 03월 28일 00시,2021-09-16 10:11:33.897
2021-03-28 09:00:00.000,4,3144,검역,隔離區,Lazaretto,9,2786,354,0,9,0.00,8228,2021년 03월 28일 00시,2021-09-16 10:11:33.897
2021-03-27 09:00:00.000,1721,101262,합계,合计,Total,505,93460,6081,490,15,195.31,8227,2021년 03월 27일 00시,2021-09-16 10:11:33.897
2021-03-27 09:00:00.000,422,31481,서울,首尔,Seoul,127,29312,1747,126,1,323.43,8226,2021년 03월 27일 00시,2021-09-16 10:11:33.897
2021-03-27 09:00:00.000,118,3595,부산,釜山,Busan,33,3275,202,33,0,105.37,8225,2021년 03월 27일 00시,2021-09-16 10:11:33.897
2021-03-27 09:00:00.000,216,8880,대구,大邱,Daegu,23,8512,152,22,1,364.46,8224,2021년 03월 27일 00시,2021-09-16 10:11:33.897
2021-03-27 09:00:00.000,57,4964,인천,仁川,Incheon,39,4667,240,39,0,167.92,8223,2021년 03월 27일 00시,2021-09-16 10:11:33.897
2021-03-27 09:00:00.000,21,2202,광주,光州,Gwangju,5,2153,28,5,0,151.16,8222,2021년 03월 27일 00시,2021-09-16 10:11:33.897
2021-03-27 09:00:00.000,16,1258,대전,大田,Daejeon,10,1192,50,10,0,85.34,8221,2021년 03월 27일 00시,2021-09-16 10:11:33.897
2021-03-27 09:00:00.000,37,1133,울산,蔚山,Ulsan,5,1027,69,3,2,98.78,8220,2021년 03월 27일 00시,2021-09-16 10:11:33.897
2021-03-27 09:00:00.000,1,251,세종,世宗,Sejong,1,245,5,1,0,73.32,8219,2021년 03월 27일 00시,2021-09-16 10:11:33.897
2021-03-27 09:00:00.000,534,28067,경기,京畿,Gyeonggi-do,145,25469,2064,141,4,211.82,8218,2021년 03월 27일 00시,2021-09-16 10:11:33.897
2021-03-27 09:00:00.000,45,2276,강원,江原,Gangwon-do,36,1977,254,35,1,147.74,8217,2021년 03월 27일 00시,2021-09-16 10:11:33.897
2021-03-27 09:00:00.000,60,2113,충북,忠北,Chungcheongbuk-do,39,1898,155,38,1,132.11,8216,2021년 03월 27일 00시,2021-09-16 10:11:33.897
2021-03-27 09:00:00.000,35,2609,충남,忠南,Chungcheongnam-do,2,2494,80,2,0,122.92,8215,2021년 03월 27일 00시,2021-09-16 10:11:33.897
2021-03-27 09:00:00.000,56,1393,전북,全北,Jeollabuk-do,5,1218,119,4,1,76.65,8214,2021년 03월 27일 00시,2021-09-16 10:11:33.897
2021-03-27 09:00:00.000,8,911,전남,全南,Jeollanam-do,0,879,24,0,0,48.85,8213,2021년 03월 27일 00시,2021-09-16 10:11:33.897
2021-03-27 09:00:00.000,75,3483,경북,庆北,Gyeongsangbuk-do,11,3277,131,10,1,130.82,8212,2021년 03월 27일 00시,2021-09-16 10:11:33.897
2021-03-27 09:00:00.000,15,2889,경남,庆南,Gyeongsangnam-do,19,2474,400,19,0,85.95,8211,2021년 03월 27일 00시,2021-09-16 10:11:33.897
2021-03-27 09:00:00.000,1,622,제주,济州,Jeju,2,605,16,2,0,92.73,8210,2021년 03월 27일 00시,2021-09-16 10:11:33.897
2021-03-27 09:00:00.000,4,3135,검역,隔離區,Lazaretto,3,2786,345,0,3,0.00,8209,2021년 03월 27일 00시,2021-09-16 10:11:33.897
2021-03-26 09:00:00.000,1716,100757,합계,合计,Total,489,92608,6433,466,23,194.33,8208,2021년 03월 26일 00시,2021-09-16 10:11:33.897
2021-03-26 09:00:00.000,420,31354,서울,首尔,Seoul,121,29196,1738,120,1,322.12,8207,2021년 03월 26일 00시,2021-09-16 10:11:33.897
2021-03-26 09:00:00.000,118,3562,부산,釜山,Busan,11,3267,177,11,0,104.40,8206,2021년 03월 26일 00시,2021-09-16 10:11:33.897
2021-03-26 09:00:00.000,216,8857,대구,大邱,Daegu,14,8499,142,14,0,363.52,8205,2021년 03월 26일 00시,2021-09-16 10:11:33.897
2021-03-26 09:00:00.000,57,4925,인천,仁川,Incheon,29,4635,233,28,1,166.60,8204,2021년 03월 26일 00시,2021-09-16 10:11:33.897
2021-03-26 09:00:00.000,21,2197,광주,光州,Gwangju,3,2152,24,2,1,150.82,8203,2021년 03월 26일 00시,2021-09-16 10:11:33.897
2021-03-26 09:00:00.000,16,1248,대전,大田,Daejeon,14,1189,43,13,1,84.66,8202,2021년 03월 26일 00시,2021-09-16 10:11:33.897
2021-03-26 09:00:00.000,37,1128,울산,蔚山,Ulsan,0,1021,70,0,0,98.34,8201,2021년 03월 26일 00시,2021-09-16 10:11:33.897
2021-03-26 09:00:00.000,1,250,세종,世宗,Sejong,0,244,5,0,0,73.03,8200,2021년 03월 26일 00시,2021-09-16 10:11:33.897
2021-03-26 09:00:00.000,533,27922,경기,京畿,Gyeonggi-do,196,25035,2354,187,9,210.73,8199,2021년 03월 26일 00시,2021-09-16 10:11:33.897
2021-03-26 09:00:00.000,44,2240,강원,江原,Gangwon-do,24,1965,231,24,0,145.40,8198,2021년 03월 26일 00시,2021-09-16 10:11:33.897
2021-03-26 09:00:00.000,60,2074,충북,忠北,Chungcheongbuk-do,13,1892,122,9,4,129.67,8197,2021년 03월 26일 00시,2021-09-16 10:11:33.897
2021-03-26 09:00:00.000,35,2607,충남,忠南,Chungcheongnam-do,3,2482,90,2,1,122.83,8196,2021년 03월 26일 00시,2021-09-16 10:11:33.897
2021-03-26 09:00:00.000,56,1388,전북,全北,Jeollabuk-do,3,1203,129,3,0,76.38,8195,2021년 03월 26일 00시,2021-09-16 10:11:33.897
2021-03-26 09:00:00.000,8,911,전남,全南,Jeollanam-do,2,877,26,2,0,48.85,8194,2021년 03월 26일 00시,2021-09-16 10:11:33.897
2021-03-26 09:00:00.000,75,3472,경북,庆北,Gyeongsangbuk-do,13,3272,125,12,1,130.40,8193,2021년 03월 26일 00시,2021-09-16 10:11:33.897
2021-03-26 09:00:00.000,14,2870,경남,庆南,Gyeongsangnam-do,37,2428,428,37,0,85.38,8192,2021년 03월 26일 00시,2021-09-16 10:11:33.897
2021-03-26 09:00:00.000,1,620,제주,济州,Jeju,3,603,16,2,1,92.43,8191,2021년 03월 26일 00시,2021-09-16 10:11:33.897
2021-03-26 09:00:00.000,4,3132,검역,隔離區,Lazaretto,3,2648,480,0,3,0.00,8190,2021년 03월 26일 00시,2021-09-16 10:11:33.897
2021-03-25 09:00:00.000,1709,100268,합계,合计,Total,430,92049,6510,419,11,193.39,8189,2021년 03월 25일 00시,2021-09-16 10:11:33.897
2021-03-25 09:00:00.000,418,31233,서울,首尔,Seoul,127,28916,1899,125,2,320.88,8188,2021년 03월 25일 00시,2021-09-16 10:11:33.897
2021-03-25 09:00:00.000,116,3551,부산,釜山,Busan,20,3261,174,20,0,104.08,8187,2021년 03월 25일 00시,2021-09-16 10:11:33.897
2021-03-25 09:00:00.000,216,8843,대구,大邱,Daegu,17,8496,131,17,0,362.94,8186,2021년 03월 25일 00시,2021-09-16 10:11:33.897
2021-03-25 09:00:00.000,57,4896,인천,仁川,Incheon,12,4620,219,11,1,165.62,8185,2021년 03월 25일 00시,2021-09-16 10:11:33.897
2021-03-25 09:00:00.000,21,2194,광주,光州,Gwangju,5,2148,25,4,1,150.62,8184,2021년 03월 25일 00시,2021-09-16 10:11:33.897
2021-03-25 09:00:00.000,16,1234,대전,大田,Daejeon,3,1184,34,3,0,83.71,8183,2021년 03월 25일 00시,2021-09-16 10:11:33.897
2021-03-25 09:00:00.000,37,1128,울산,蔚山,Ulsan,0,1020,71,0,0,98.34,8182,2021년 03월 25일 00시,2021-09-16 10:11:33.897
2021-03-25 09:00:00.000,1,250,세종,世宗,Sejong,0,243,6,0,0,73.03,8181,2021년 03월 25일 00시,2021-09-16 10:11:33.897
2021-03-25 09:00:00.000,530,27726,경기,京畿,Gyeonggi-do,147,24882,2314,147,0,209.25,8180,2021년 03월 25일 00시,2021-09-16 10:11:33.897
2021-03-25 09:00:00.000,44,2216,강원,江原,Gangwon-do,27,1950,222,27,0,143.85,8179,2021년 03월 25일 00시,2021-09-16 10:11:33.897
2021-03-25 09:00:00.000,60,2061,충북,忠北,Chungcheongbuk-do,17,1881,120,17,0,128.86,8178,2021년 03월 25일 00시,2021-09-16 10:11:33.897
2021-03-25 09:00:00.000,35,2604,충남,忠南,Chungcheongnam-do,4,2481,88,4,0,122.69,8177,2021년 03월 25일 00시,2021-09-16 10:11:33.897
2021-03-25 09:00:00.000,56,1385,전북,全北,Jeollabuk-do,5,1201,128,4,1,76.21,8176,2021년 03월 25일 00시,2021-09-16 10:11:33.897
2021-03-25 09:00:00.000,8,909,전남,全南,Jeollanam-do,1,873,28,1,0,48.75,8175,2021년 03월 25일 00시,2021-09-16 10:11:33.897
2021-03-25 09:00:00.000,75,3459,경북,庆北,Gyeongsangbuk-do,10,3266,118,9,1,129.92,8174,2021년 03월 25일 00시,2021-09-16 10:11:33.897
2021-03-25 09:00:00.000,14,2833,경남,庆南,Gyeongsangnam-do,30,2378,441,30,0,84.28,8173,2021년 03월 25일 00시,2021-09-16 10:11:33.897
2021-03-25 09:00:00.000,1,617,제주,济州,Jeju,0,602,14,0,0,91.99,8172,2021년 03월 25일 00시,2021-09-16 10:11:33.897
2021-03-25 09:00:00.000,4,3129,검역,隔離區,Lazaretto,5,2647,478,0,5,0.00,8171,2021년 03월 25일 00시,2021-09-16 10:11:33.897
2021-03-24 09:00:00.000,1707,99838,합계,合计,Total,428,91541,6590,411,17,192.56,8170,2021년 03월 24일 00시,2021-09-16 10:11:33.897
2021-03-24 09:00:00.000,417,31106,서울,首尔,Seoul,137,28726,1963,135,2,319.58,8169,2021년 03월 24일 00시,2021-09-16 10:11:33.897
2021-03-24 09:00:00.000,116,3531,부산,釜山,Busan,17,3242,173,16,1,103.49,8168,2021년 03월 24일 00시,2021-09-16 10:11:33.897
2021-03-24 09:00:00.000,216,8826,대구,大邱,Daegu,17,8487,123,17,0,362.24,8167,2021년 03월 24일 00시,2021-09-16 10:11:33.897
2021-03-24 09:00:00.000,57,4884,인천,仁川,Incheon,21,4600,227,21,0,165.22,8166,2021년 03월 24일 00시,2021-09-16 10:11:33.897
2021-03-24 09:00:00.000,21,2189,광주,光州,Gwangju,2,2145,23,2,0,150.27,8165,2021년 03월 24일 00시,2021-09-16 10:11:33.897
2021-03-24 09:00:00.000,16,1231,대전,大田,Daejeon,2,1184,31,2,0,83.51,8164,2021년 03월 24일 00시,2021-09-16 10:11:33.897
2021-03-24 09:00:00.000,37,1128,울산,蔚山,Ulsan,2,1017,74,1,1,98.34,8163,2021년 03월 24일 00시,2021-09-16 10:11:33.897
2021-03-24 09:00:00.000,1,250,세종,世宗,Sejong,0,243,6,0,0,73.03,8162,2021년 03월 24일 00시,2021-09-16 10:11:33.897
2021-03-24 09:00:00.000,530,27579,경기,京畿,Gyeonggi-do,154,24712,2337,150,4,208.14,8161,2021년 03월 24일 00시,2021-09-16 10:11:33.897
2021-03-24 09:00:00.000,43,2189,강원,江原,Gangwon-do,18,1926,220,18,0,142.09,8160,2021년 03월 24일 00시,2021-09-16 10:11:33.897
