,지점,지점명,일시,기온(°C),강수량(mm),습도(%),적설(cm),일자,시간,연,월,일
10151,192,진주,2017-03-31 01:00,8.3,,73.0,,2017-03-31,01:00,2017,03,31
10152,192,진주,2017-03-31 02:00,8.0,,75.0,,2017-03-31,02:00,2017,03,31
10153,192,진주,2017-03-31 03:00,8.1,,73.0,,2017-03-31,03:00,2017,03,31
10154,192,진주,2017-03-31 04:00,8.0,,75.0,,2017-03-31,04:00,2017,03,31
10155,192,진주,2017-03-31 05:00,8.2,,78.0,,2017-03-31,05:00,2017,03,31
10156,192,진주,2017-03-31 06:00,7.9,0.0,75.0,,2017-03-31,06:00,2017,03,31
10157,192,진주,2017-03-31 07:00,7.4,,84.0,,2017-03-31,07:00,2017,03,31
10158,192,진주,2017-03-31 08:00,8.2,,86.0,,2017-03-31,08:00,2017,03,31
10159,192,진주,2017-03-31 09:00,9.4,1.4,80.0,,2017-03-31,09:00,2017,03,31
10160,192,진주,2017-03-31 10:00,10.8,,68.0,,2017-03-31,10:00,2017,03,31
10161,192,진주,2017-03-31 11:00,11.7,,57.0,,2017-03-31,11:00,2017,03,31
10162,192,진주,2017-03-31 12:00,12.2,0.0,56.0,,2017-03-31,12:00,2017,03,31
10163,192,진주,2017-03-31 13:00,12.5,,51.0,,2017-03-31,13:00,2017,03,31
10164,192,진주,2017-03-31 14:00,12.8,,48.0,,2017-03-31,14:00,2017,03,31
10165,192,진주,2017-03-31 15:00,12.8,,52.0,,2017-03-31,15:00,2017,03,31
10166,192,진주,2017-03-31 16:00,12.8,,48.0,,2017-03-31,16:00,2017,03,31
10167,192,진주,2017-03-31 17:00,12.5,,50.0,,2017-03-31,17:00,2017,03,31
10168,192,진주,2017-03-31 18:00,11.9,,51.0,,2017-03-31,18:00,2017,03,31
10169,192,진주,2017-03-31 19:00,9.2,,81.0,,2017-03-31,19:00,2017,03,31
10170,192,진주,2017-03-31 20:00,8.9,,83.0,,2017-03-31,20:00,2017,03,31
10171,192,진주,2017-03-31 21:00,8.5,1.2,83.0,,2017-03-31,21:00,2017,03,31
10172,192,진주,2017-03-31 22:00,8.2,,85.0,,2017-03-31,22:00,2017,03,31
10173,192,진주,2017-03-31 23:00,7.7,,89.0,,2017-03-31,23:00,2017,03,31
10174,192,진주,2017-04-01 00:00,8.1,1.2,89.0,,2017-04-01,00:00,2017,04,01
10175,192,진주,2017-04-01 01:00,7.8,0.0,90.0,,2017-04-01,01:00,2017,04,01
10176,192,진주,2017-04-01 02:00,7.9,0.0,91.0,,2017-04-01,02:00,2017,04,01
10177,192,진주,2017-04-01 03:00,7.4,,91.0,,2017-04-01,03:00,2017,04,01
10178,192,진주,2017-04-01 04:00,7.5,,89.0,,2017-04-01,04:00,2017,04,01
10179,192,진주,2017-04-01 05:00,7.0,,90.0,,2017-04-01,05:00,2017,04,01
10180,192,진주,2017-04-01 06:00,7.0,,91.0,,2017-04-01,06:00,2017,04,01
10181,192,진주,2017-04-01 07:00,7.2,,91.0,,2017-04-01,07:00,2017,04,01
10182,192,진주,2017-04-01 08:00,7.4,,85.0,,2017-04-01,08:00,2017,04,01
10183,192,진주,2017-04-01 09:00,8.7,,79.0,,2017-04-01,09:00,2017,04,01
10184,192,진주,2017-04-01 10:00,9.5,,70.0,,2017-04-01,10:00,2017,04,01
10185,192,진주,2017-04-01 11:00,11.3,,59.0,,2017-04-01,11:00,2017,04,01
10186,192,진주,2017-04-01 12:00,9.6,,55.0,,2017-04-01,12:00,2017,04,01
10187,192,진주,2017-04-01 13:00,12.4,,48.0,,2017-04-01,13:00,2017,04,01
10188,192,진주,2017-04-01 14:00,11.8,,42.0,,2017-04-01,14:00,2017,04,01
10189,192,진주,2017-04-01 15:00,11.5,,54.0,,2017-04-01,15:00,2017,04,01
10190,192,진주,2017-04-01 16:00,11.0,,53.0,,2017-04-01,16:00,2017,04,01
10191,192,진주,2017-04-01 17:00,10.0,0.3,67.0,,2017-04-01,17:00,2017,04,01
10192,192,진주,2017-04-01 18:00,7.9,0.3,78.0,,2017-04-01,18:00,2017,04,01
10193,192,진주,2017-04-01 19:00,7.3,0.0,83.0,,2017-04-01,19:00,2017,04,01
10194,192,진주,2017-04-01 20:00,6.5,0.0,84.0,,2017-04-01,20:00,2017,04,01
10195,192,진주,2017-04-01 21:00,5.8,0.0,90.0,,2017-04-01,21:00,2017,04,01
10196,192,진주,2017-04-01 22:00,4.9,,92.0,,2017-04-01,22:00,2017,04,01
10197,192,진주,2017-04-01 23:00,4.0,,92.0,,2017-04-01,23:00,2017,04,01
10198,192,진주,2017-04-02 00:00,3.6,,93.0,,2017-04-02,00:00,2017,04,02
10199,192,진주,2017-04-02 01:00,3.1,,93.0,,2017-04-02,01:00,2017,04,02
10200,192,진주,2017-04-02 02:00,2.8,,93.0,,2017-04-02,02:00,2017,04,02
10201,192,진주,2017-04-02 03:00,2.3,,93.0,,2017-04-02,03:00,2017,04,02
10202,192,진주,2017-04-02 04:00,2.9,,93.0,,2017-04-02,04:00,2017,04,02
10203,192,진주,2017-04-02 05:00,2.7,,93.0,,2017-04-02,05:00,2017,04,02
10204,192,진주,2017-04-02 06:00,2.8,,93.0,,2017-04-02,06:00,2017,04,02
10205,192,진주,2017-04-02 07:00,1.6,,94.0,,2017-04-02,07:00,2017,04,02
10206,192,진주,2017-04-02 08:00,3.0,,93.0,,2017-04-02,08:00,2017,04,02
10207,192,진주,2017-04-02 09:00,6.5,,92.0,,2017-04-02,09:00,2017,04,02
10208,192,진주,2017-04-02 10:00,9.7,,57.0,,2017-04-02,10:00,2017,04,02
10209,192,진주,2017-04-02 11:00,11.8,,37.0,,2017-04-02,11:00,2017,04,02
10210,192,진주,2017-04-02 12:00,13.3,,26.0,,2017-04-02,12:00,2017,04,02
10211,192,진주,2017-04-02 13:00,14.0,,23.0,,2017-04-02,13:00,2017,04,02
10212,192,진주,2017-04-02 14:00,15.5,,21.0,,2017-04-02,14:00,2017,04,02
10213,192,진주,2017-04-02 15:00,15.8,,16.0,,2017-04-02,15:00,2017,04,02
10214,192,진주,2017-04-02 16:00,16.1,,15.0,,2017-04-02,16:00,2017,04,02
10215,192,진주,2017-04-02 17:00,15.6,,18.0,,2017-04-02,17:00,2017,04,02
10216,192,진주,2017-04-02 18:00,15.2,,23.0,,2017-04-02,18:00,2017,04,02
10217,192,진주,2017-04-02 19:00,12.1,,38.0,,2017-04-02,19:00,2017,04,02
10218,192,진주,2017-04-02 20:00,11.0,,37.0,,2017-04-02,20:00,2017,04,02
10219,192,진주,2017-04-02 21:00,7.9,,52.0,,2017-04-02,21:00,2017,04,02
10220,192,진주,2017-04-02 22:00,6.2,,64.0,,2017-04-02,22:00,2017,04,02
10221,192,진주,2017-04-02 23:00,4.8,,72.0,,2017-04-02,23:00,2017,04,02
10222,192,진주,2017-04-03 00:00,3.6,,75.0,,2017-04-03,00:00,2017,04,03
10223,192,진주,2017-04-03 01:00,3.0,,80.0,,2017-04-03,01:00,2017,04,03
10224,192,진주,2017-04-03 02:00,2.1,,84.0,,2017-04-03,02:00,2017,04,03
10225,192,진주,2017-04-03 03:00,1.5,,84.0,,2017-04-03,03:00,2017,04,03
10226,192,진주,2017-04-03 04:00,0.9,,86.0,,2017-04-03,04:00,2017,04,03
10227,192,진주,2017-04-03 05:00,0.3,,87.0,,2017-04-03,05:00,2017,04,03
10228,192,진주,2017-04-03 06:00,-0.4,,88.0,,2017-04-03,06:00,2017,04,03
10229,192,진주,2017-04-03 07:00,0.6,,85.0,,2017-04-03,07:00,2017,04,03
10230,192,진주,2017-04-03 08:00,5.2,,70.0,,2017-04-03,08:00,2017,04,03
10231,192,진주,2017-04-03 09:00,9.7,,54.0,,2017-04-03,09:00,2017,04,03
10232,192,진주,2017-04-03 10:00,13.1,,32.0,,2017-04-03,10:00,2017,04,03
10233,192,진주,2017-04-03 11:00,16.3,,19.0,,2017-04-03,11:00,2017,04,03
10234,192,진주,2017-04-03 12:00,18.2,,15.0,,2017-04-03,12:00,2017,04,03
10235,192,진주,2017-04-03 13:00,19.8,,13.0,,2017-04-03,13:00,2017,04,03
10236,192,진주,2017-04-03 14:00,20.9,,10.0,,2017-04-03,14:00,2017,04,03
10237,192,진주,2017-04-03 15:00,22.4,,10.0,,2017-04-03,15:00,2017,04,03
10238,192,진주,2017-04-03 16:00,21.7,,9.0,,2017-04-03,16:00,2017,04,03
10239,192,진주,2017-04-03 17:00,21.5,,10.0,,2017-04-03,17:00,2017,04,03
10240,192,진주,2017-04-03 18:00,20.0,,12.0,,2017-04-03,18:00,2017,04,03
10241,192,진주,2017-04-03 19:00,18.3,,14.0,,2017-04-03,19:00,2017,04,03
10242,192,진주,2017-04-03 20:00,14.7,,29.0,,2017-04-03,20:00,2017,04,03
10243,192,진주,2017-04-03 21:00,10.4,,43.0,,2017-04-03,21:00,2017,04,03
10244,192,진주,2017-04-03 22:00,9.1,,49.0,,2017-04-03,22:00,2017,04,03
10245,192,진주,2017-04-03 23:00,6.5,,60.0,,2017-04-03,23:00,2017,04,03
10246,192,진주,2017-04-04 00:00,6.2,,61.0,,2017-04-04,00:00,2017,04,04
10247,192,진주,2017-04-04 01:00,5.0,,66.0,,2017-04-04,01:00,2017,04,04
10248,192,진주,2017-04-04 02:00,3.6,,70.0,,2017-04-04,02:00,2017,04,04
10249,192,진주,2017-04-04 03:00,3.0,,73.0,,2017-04-04,03:00,2017,04,04
10250,192,진주,2017-04-04 04:00,2.4,,75.0,,2017-04-04,04:00,2017,04,04
10251,192,진주,2017-04-04 05:00,2.1,,76.0,,2017-04-04,05:00,2017,04,04
10252,192,진주,2017-04-04 06:00,1.5,,81.0,,2017-04-04,06:00,2017,04,04
10253,192,진주,2017-04-04 07:00,2.4,,76.0,,2017-04-04,07:00,2017,04,04
10254,192,진주,2017-04-04 08:00,7.0,,64.0,,2017-04-04,08:00,2017,04,04
10255,192,진주,2017-04-04 09:00,11.4,,50.0,,2017-04-04,09:00,2017,04,04
10256,192,진주,2017-04-04 10:00,15.2,,33.0,,2017-04-04,10:00,2017,04,04
10257,192,진주,2017-04-04 11:00,18.3,,26.0,,2017-04-04,11:00,2017,04,04
10258,192,진주,2017-04-04 12:00,21.0,,19.0,,2017-04-04,12:00,2017,04,04
10259,192,진주,2017-04-04 13:00,20.9,,14.0,,2017-04-04,13:00,2017,04,04
10260,192,진주,2017-04-04 14:00,21.1,,15.0,,2017-04-04,14:00,2017,04,04
10261,192,진주,2017-04-04 15:00,20.4,,14.0,,2017-04-04,15:00,2017,04,04
10262,192,진주,2017-04-04 16:00,20.2,,17.0,,2017-04-04,16:00,2017,04,04
10263,192,진주,2017-04-04 17:00,18.1,,23.0,,2017-04-04,17:00,2017,04,04
10264,192,진주,2017-04-04 18:00,17.0,,29.0,,2017-04-04,18:00,2017,04,04
10265,192,진주,2017-04-04 19:00,15.4,,36.0,,2017-04-04,19:00,2017,04,04
10266,192,진주,2017-04-04 20:00,14.7,,36.0,,2017-04-04,20:00,2017,04,04
10267,192,진주,2017-04-04 21:00,14.4,,32.0,,2017-04-04,21:00,2017,04,04
10268,192,진주,2017-04-04 22:00,13.6,,39.0,,2017-04-04,22:00,2017,04,04
10269,192,진주,2017-04-04 23:00,12.4,,49.0,,2017-04-04,23:00,2017,04,04
10270,192,진주,2017-04-05 00:00,12.3,,50.0,,2017-04-05,00:00,2017,04,05
10271,192,진주,2017-04-05 01:00,12.5,,48.0,,2017-04-05,01:00,2017,04,05
10272,192,진주,2017-04-05 02:00,12.4,,50.0,,2017-04-05,02:00,2017,04,05
10273,192,진주,2017-04-05 03:00,11.5,,57.0,,2017-04-05,03:00,2017,04,05
10274,192,진주,2017-04-05 04:00,11.3,,59.0,,2017-04-05,04:00,2017,04,05
10275,192,진주,2017-04-05 05:00,11.3,,61.0,,2017-04-05,05:00,2017,04,05
10276,192,진주,2017-04-05 06:00,10.5,,67.0,,2017-04-05,06:00,2017,04,05
10277,192,진주,2017-04-05 07:00,10.5,,68.0,,2017-04-05,07:00,2017,04,05
10278,192,진주,2017-04-05 08:00,11.6,,65.0,,2017-04-05,08:00,2017,04,05
10279,192,진주,2017-04-05 09:00,11.7,,67.0,,2017-04-05,09:00,2017,04,05
10280,192,진주,2017-04-05 10:00,14.5,0.0,58.0,,2017-04-05,10:00,2017,04,05
10281,192,진주,2017-04-05 11:00,13.7,0.5,71.0,,2017-04-05,11:00,2017,04,05
10282,192,진주,2017-04-05 12:00,12.8,1.0,82.0,,2017-04-05,12:00,2017,04,05
10283,192,진주,2017-04-05 13:00,13.8,0.4,87.0,,2017-04-05,13:00,2017,04,05
10284,192,진주,2017-04-05 14:00,14.3,0.5,87.0,,2017-04-05,14:00,2017,04,05
10285,192,진주,2017-04-05 15:00,14.1,1.6,86.0,,2017-04-05,15:00,2017,04,05
10286,192,진주,2017-04-05 16:00,13.7,3.9,89.0,,2017-04-05,16:00,2017,04,05
10287,192,진주,2017-04-05 17:00,14.0,3.3,89.0,,2017-04-05,17:00,2017,04,05
10288,192,진주,2017-04-05 18:00,15.0,4.1,86.0,,2017-04-05,18:00,2017,04,05
10289,192,진주,2017-04-05 19:00,14.9,3.2,86.0,,2017-04-05,19:00,2017,04,05
10290,192,진주,2017-04-05 20:00,15.1,2.8,86.0,,2017-04-05,20:00,2017,04,05
10291,192,진주,2017-04-05 21:00,15.4,4.3,87.0,,2017-04-05,21:00,2017,04,05
10292,192,진주,2017-04-05 22:00,15.4,7.2,87.0,,2017-04-05,22:00,2017,04,05
10293,192,진주,2017-04-05 23:00,15.2,9.0,88.0,,2017-04-05,23:00,2017,04,05
10294,192,진주,2017-04-06 00:00,15.8,6.7,87.0,,2017-04-06,00:00,2017,04,06
10295,192,진주,2017-04-06 01:00,15.9,6.8,88.0,,2017-04-06,01:00,2017,04,06
10296,192,진주,2017-04-06 02:00,16.0,1.6,86.0,,2017-04-06,02:00,2017,04,06
10297,192,진주,2017-04-06 03:00,16.1,0.8,86.0,,2017-04-06,03:00,2017,04,06
10298,192,진주,2017-04-06 04:00,16.1,1.0,87.0,,2017-04-06,04:00,2017,04,06
10299,192,진주,2017-04-06 05:00,16.3,1.6,86.0,,2017-04-06,05:00,2017,04,06
10300,192,진주,2017-04-06 06:00,16.1,1.1,87.0,,2017-04-06,06:00,2017,04,06
10301,192,진주,2017-04-06 07:00,15.9,2.1,87.0,,2017-04-06,07:00,2017,04,06
10302,192,진주,2017-04-06 08:00,15.9,0.5,83.0,,2017-04-06,08:00,2017,04,06
10303,192,진주,2017-04-06 09:00,15.5,0.2,86.0,,2017-04-06,09:00,2017,04,06
10304,192,진주,2017-04-06 10:00,15.7,,87.0,,2017-04-06,10:00,2017,04,06
10305,192,진주,2017-04-06 11:00,15.6,,87.0,,2017-04-06,11:00,2017,04,06
10306,192,진주,2017-04-06 12:00,15.8,,85.0,,2017-04-06,12:00,2017,04,06
10307,192,진주,2017-04-06 13:00,16.7,,82.0,,2017-04-06,13:00,2017,04,06
10308,192,진주,2017-04-06 14:00,16.5,,83.0,,2017-04-06,14:00,2017,04,06
10309,192,진주,2017-04-06 15:00,16.5,,83.0,,2017-04-06,15:00,2017,04,06
10310,192,진주,2017-04-06 16:00,16.3,,82.0,,2017-04-06,16:00,2017,04,06
10311,192,진주,2017-04-06 17:00,16.4,,81.0,,2017-04-06,17:00,2017,04,06
10312,192,진주,2017-04-06 18:00,16.1,,82.0,,2017-04-06,18:00,2017,04,06
10313,192,진주,2017-04-06 19:00,15.2,,87.0,,2017-04-06,19:00,2017,04,06
10314,192,진주,2017-04-06 20:00,14.7,,88.0,,2017-04-06,20:00,2017,04,06
10315,192,진주,2017-04-06 21:00,14.7,,89.0,,2017-04-06,21:00,2017,04,06
10316,192,진주,2017-04-06 22:00,13.5,,92.0,,2017-04-06,22:00,2017,04,06
10317,192,진주,2017-04-06 23:00,13.5,,92.0,,2017-04-06,23:00,2017,04,06
10318,192,진주,2017-04-07 00:00,13.6,,93.0,,2017-04-07,00:00,2017,04,07
10319,192,진주,2017-04-07 01:00,13.4,,93.0,,2017-04-07,01:00,2017,04,07
10320,192,진주,2017-04-07 02:00,12.8,,92.0,,2017-04-07,02:00,2017,04,07
10321,192,진주,2017-04-07 03:00,11.2,,93.0,,2017-04-07,03:00,2017,04,07
10322,192,진주,2017-04-07 04:00,10.5,,93.0,,2017-04-07,04:00,2017,04,07
10323,192,진주,2017-04-07 05:00,10.2,,94.0,,2017-04-07,05:00,2017,04,07
10324,192,진주,2017-04-07 06:00,10.0,,93.0,,2017-04-07,06:00,2017,04,07
10325,192,진주,2017-04-07 07:00,10.1,,94.0,,2017-04-07,07:00,2017,04,07
10326,192,진주,2017-04-07 08:00,10.9,,94.0,,2017-04-07,08:00,2017,04,07
10327,192,진주,2017-04-07 09:00,11.7,,94.0,,2017-04-07,09:00,2017,04,07
10328,192,진주,2017-04-07 10:00,15.3,,73.0,,2017-04-07,10:00,2017,04,07
10329,192,진주,2017-04-07 11:00,18.4,,49.0,,2017-04-07,11:00,2017,04,07
10330,192,진주,2017-04-07 12:00,20.4,,38.0,,2017-04-07,12:00,2017,04,07
10331,192,진주,2017-04-07 13:00,21.8,,37.0,,2017-04-07,13:00,2017,04,07
10332,192,진주,2017-04-07 14:00,22.4,,27.0,,2017-04-07,14:00,2017,04,07
10333,192,진주,2017-04-07 15:00,23.8,,24.0,,2017-04-07,15:00,2017,04,07
10334,192,진주,2017-04-07 16:00,21.4,,45.0,,2017-04-07,16:00,2017,04,07
10335,192,진주,2017-04-07 17:00,20.4,,47.0,,2017-04-07,17:00,2017,04,07
10336,192,진주,2017-04-07 18:00,19.1,,50.0,,2017-04-07,18:00,2017,04,07
10337,192,진주,2017-04-07 19:00,16.8,,56.0,,2017-04-07,19:00,2017,04,07
10338,192,진주,2017-04-07 20:00,15.8,,60.0,,2017-04-07,20:00,2017,04,07
10339,192,진주,2017-04-07 21:00,13.4,,74.0,,2017-04-07,21:00,2017,04,07
10340,192,진주,2017-04-07 22:00,11.9,,82.0,,2017-04-07,22:00,2017,04,07
10341,192,진주,2017-04-07 23:00,11.5,,85.0,,2017-04-07,23:00,2017,04,07
10342,192,진주,2017-04-08 00:00,10.5,,90.0,,2017-04-08,00:00,2017,04,08
10343,192,진주,2017-04-08 01:00,9.8,,91.0,,2017-04-08,01:00,2017,04,08
10344,192,진주,2017-04-08 02:00,9.0,,91.0,,2017-04-08,02:00,2017,04,08
10345,192,진주,2017-04-08 03:00,8.7,,92.0,,2017-04-08,03:00,2017,04,08
10346,192,진주,2017-04-08 04:00,8.3,,92.0,,2017-04-08,04:00,2017,04,08
10347,192,진주,2017-04-08 05:00,7.9,,92.0,,2017-04-08,05:00,2017,04,08
10348,192,진주,2017-04-08 06:00,7.5,,92.0,,2017-04-08,06:00,2017,04,08
10349,192,진주,2017-04-08 07:00,8.4,,92.0,,2017-04-08,07:00,2017,04,08
10350,192,진주,2017-04-08 08:00,11.3,,86.0,,2017-04-08,08:00,2017,04,08
10351,192,진주,2017-04-08 09:00,15.1,,67.0,,2017-04-08,09:00,2017,04,08
10352,192,진주,2017-04-08 10:00,16.8,,59.0,,2017-04-08,10:00,2017,04,08
10353,192,진주,2017-04-08 11:00,19.4,,53.0,,2017-04-08,11:00,2017,04,08
10354,192,진주,2017-04-08 12:00,21.9,,42.0,,2017-04-08,12:00,2017,04,08
10355,192,진주,2017-04-08 13:00,23.7,,31.0,,2017-04-08,13:00,2017,04,08
10356,192,진주,2017-04-08 14:00,25.6,,25.0,,2017-04-08,14:00,2017,04,08
10357,192,진주,2017-04-08 15:00,25.9,,21.0,,2017-04-08,15:00,2017,04,08
10358,192,진주,2017-04-08 16:00,25.1,,30.0,,2017-04-08,16:00,2017,04,08
10359,192,진주,2017-04-08 17:00,23.9,,30.0,,2017-04-08,17:00,2017,04,08
10360,192,진주,2017-04-08 18:00,22.1,,38.0,,2017-04-08,18:00,2017,04,08
10361,192,진주,2017-04-08 19:00,19.4,,48.0,,2017-04-08,19:00,2017,04,08
10362,192,진주,2017-04-08 20:00,18.3,,51.0,,2017-04-08,20:00,2017,04,08
10363,192,진주,2017-04-08 21:00,16.2,,65.0,,2017-04-08,21:00,2017,04,08
10364,192,진주,2017-04-08 22:00,14.2,,75.0,,2017-04-08,22:00,2017,04,08
10365,192,진주,2017-04-08 23:00,13.2,,81.0,,2017-04-08,23:00,2017,04,08
10366,192,진주,2017-04-09 00:00,12.6,,84.0,,2017-04-09,00:00,2017,04,09
10367,192,진주,2017-04-09 01:00,12.0,,86.0,,2017-04-09,01:00,2017,04,09
10368,192,진주,2017-04-09 02:00,11.3,,88.0,,2017-04-09,02:00,2017,04,09
10369,192,진주,2017-04-09 03:00,11.6,,88.0,,2017-04-09,03:00,2017,04,09
10370,192,진주,2017-04-09 04:00,11.8,,88.0,,2017-04-09,04:00,2017,04,09
10371,192,진주,2017-04-09 05:00,11.9,,86.0,,2017-04-09,05:00,2017,04,09
10372,192,진주,2017-04-09 06:00,12.1,,87.0,,2017-04-09,06:00,2017,04,09
10373,192,진주,2017-04-09 07:00,12.5,,89.0,,2017-04-09,07:00,2017,04,09
10374,192,진주,2017-04-09 08:00,14.6,,77.0,,2017-04-09,08:00,2017,04,09
10375,192,진주,2017-04-09 09:00,17.7,,58.0,,2017-04-09,09:00,2017,04,09
10376,192,진주,2017-04-09 10:00,18.8,,48.0,,2017-04-09,10:00,2017,04,09
10377,192,진주,2017-04-09 11:00,20.0,,44.0,,2017-04-09,11:00,2017,04,09
10378,192,진주,2017-04-09 12:00,19.8,,43.0,,2017-04-09,12:00,2017,04,09
10379,192,진주,2017-04-09 13:00,19.8,,45.0,,2017-04-09,13:00,2017,04,09
10380,192,진주,2017-04-09 14:00,18.8,,47.0,,2017-04-09,14:00,2017,04,09
10381,192,진주,2017-04-09 15:00,18.0,,48.0,,2017-04-09,15:00,2017,04,09
10382,192,진주,2017-04-09 16:00,16.5,,50.0,,2017-04-09,16:00,2017,04,09
10383,192,진주,2017-04-09 17:00,15.5,,49.0,,2017-04-09,17:00,2017,04,09
10384,192,진주,2017-04-09 18:00,15.1,,46.0,,2017-04-09,18:00,2017,04,09
10385,192,진주,2017-04-09 19:00,14.6,,45.0,,2017-04-09,19:00,2017,04,09
10386,192,진주,2017-04-09 20:00,14.3,,38.0,,2017-04-09,20:00,2017,04,09
10387,192,진주,2017-04-09 21:00,13.8,,36.0,,2017-04-09,21:00,2017,04,09
10388,192,진주,2017-04-09 22:00,13.3,,37.0,,2017-04-09,22:00,2017,04,09
10389,192,진주,2017-04-09 23:00,12.5,,39.0,,2017-04-09,23:00,2017,04,09
10390,192,진주,2017-04-10 00:00,11.2,,45.0,,2017-04-10,00:00,2017,04,10
10391,192,진주,2017-04-10 01:00,9.8,,51.0,,2017-04-10,01:00,2017,04,10
10392,192,진주,2017-04-10 02:00,9.3,,51.0,,2017-04-10,02:00,2017,04,10
10393,192,진주,2017-04-10 03:00,9.5,,50.0,,2017-04-10,03:00,2017,04,10
10394,192,진주,2017-04-10 04:00,9.2,,53.0,,2017-04-10,04:00,2017,04,10
10395,192,진주,2017-04-10 05:00,9.3,,54.0,,2017-04-10,05:00,2017,04,10
10396,192,진주,2017-04-10 06:00,9.5,,54.0,,2017-04-10,06:00,2017,04,10
10397,192,진주,2017-04-10 07:00,9.8,,54.0,,2017-04-10,07:00,2017,04,10
10398,192,진주,2017-04-10 08:00,10.5,,52.0,,2017-04-10,08:00,2017,04,10
10399,192,진주,2017-04-10 09:00,12.2,,46.0,,2017-04-10,09:00,2017,04,10
10400,192,진주,2017-04-10 10:00,13.9,,36.0,,2017-04-10,10:00,2017,04,10
10401,192,진주,2017-04-10 11:00,16.1,,32.0,,2017-04-10,11:00,2017,04,10
10402,192,진주,2017-04-10 12:00,17.0,,29.0,,2017-04-10,12:00,2017,04,10
10403,192,진주,2017-04-10 13:00,18.4,,26.0,,2017-04-10,13:00,2017,04,10
10404,192,진주,2017-04-10 14:00,19.1,,23.0,,2017-04-10,14:00,2017,04,10
10405,192,진주,2017-04-10 15:00,19.8,,22.0,,2017-04-10,15:00,2017,04,10
10406,192,진주,2017-04-10 16:00,20.4,,20.0,,2017-04-10,16:00,2017,04,10
10407,192,진주,2017-04-10 17:00,18.1,,31.0,,2017-04-10,17:00,2017,04,10
10408,192,진주,2017-04-10 18:00,15.5,,42.0,,2017-04-10,18:00,2017,04,10
10409,192,진주,2017-04-10 19:00,14.4,,47.0,,2017-04-10,19:00,2017,04,10
10410,192,진주,2017-04-10 20:00,13.8,,51.0,,2017-04-10,20:00,2017,04,10
10411,192,진주,2017-04-10 21:00,14.3,,44.0,,2017-04-10,21:00,2017,04,10
10412,192,진주,2017-04-10 22:00,13.3,,52.0,,2017-04-10,22:00,2017,04,10
10413,192,진주,2017-04-10 23:00,12.7,,56.0,,2017-04-10,23:00,2017,04,10
10414,192,진주,2017-04-11 00:00,10.3,0.1,75.0,,2017-04-11,00:00,2017,04,11
10415,192,진주,2017-04-11 01:00,9.4,0.4,85.0,,2017-04-11,01:00,2017,04,11
10416,192,진주,2017-04-11 02:00,9.3,0.3,86.0,,2017-04-11,02:00,2017,04,11
10417,192,진주,2017-04-11 03:00,9.3,1.3,88.0,,2017-04-11,03:00,2017,04,11
10418,192,진주,2017-04-11 04:00,9.4,2.5,89.0,,2017-04-11,04:00,2017,04,11
10419,192,진주,2017-04-11 05:00,9.5,1.8,87.0,,2017-04-11,05:00,2017,04,11
10420,192,진주,2017-04-11 06:00,9.5,3.2,87.0,,2017-04-11,06:00,2017,04,11
10421,192,진주,2017-04-11 07:00,9.6,0.7,85.0,,2017-04-11,07:00,2017,04,11
10422,192,진주,2017-04-11 08:00,9.6,0.6,85.0,,2017-04-11,08:00,2017,04,11
10423,192,진주,2017-04-11 09:00,10.3,0.7,85.0,,2017-04-11,09:00,2017,04,11
10424,192,진주,2017-04-11 10:00,11.5,0.0,82.0,,2017-04-11,10:00,2017,04,11
10425,192,진주,2017-04-11 11:00,12.2,,67.0,,2017-04-11,11:00,2017,04,11
10426,192,진주,2017-04-11 12:00,14.1,,52.0,,2017-04-11,12:00,2017,04,11
10427,192,진주,2017-04-11 13:00,15.9,,44.0,,2017-04-11,13:00,2017,04,11
10428,192,진주,2017-04-11 14:00,17.7,,38.0,,2017-04-11,14:00,2017,04,11
10429,192,진주,2017-04-11 15:00,18.9,,30.0,,2017-04-11,15:00,2017,04,11
10430,192,진주,2017-04-11 16:00,19.3,,30.0,,2017-04-11,16:00,2017,04,11
10431,192,진주,2017-04-11 17:00,19.4,,31.0,,2017-04-11,17:00,2017,04,11
10432,192,진주,2017-04-11 18:00,18.6,,33.0,,2017-04-11,18:00,2017,04,11
10433,192,진주,2017-04-11 19:00,16.7,,35.0,,2017-04-11,19:00,2017,04,11
10434,192,진주,2017-04-11 20:00,14.5,,43.0,,2017-04-11,20:00,2017,04,11
10435,192,진주,2017-04-11 21:00,14.5,,33.0,,2017-04-11,21:00,2017,04,11
10436,192,진주,2017-04-11 22:00,11.9,,53.0,,2017-04-11,22:00,2017,04,11
10437,192,진주,2017-04-11 23:00,10.7,,61.0,,2017-04-11,23:00,2017,04,11
10438,192,진주,2017-04-12 00:00,10.3,,64.0,,2017-04-12,00:00,2017,04,12
10439,192,진주,2017-04-12 01:00,13.7,,32.0,,2017-04-12,01:00,2017,04,12
10440,192,진주,2017-04-12 02:00,13.4,,26.0,,2017-04-12,02:00,2017,04,12
10441,192,진주,2017-04-12 03:00,12.9,,24.0,,2017-04-12,03:00,2017,04,12
10442,192,진주,2017-04-12 04:00,12.0,,29.0,,2017-04-12,04:00,2017,04,12
10443,192,진주,2017-04-12 05:00,12.7,,23.0,,2017-04-12,05:00,2017,04,12
